site_id,date,year,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,rad_mj_m2,wind_ms,rh_pct,gdd_base10
SITE049,2021-06-22,2021,45.2,29.9,37.6,0.7,8.28,17.38,3.5,38.0,27.6
SITE049,2021-06-23,2021,40.5,28.3,34.4,0.1,6.98,17.37,3.0,39.0,24.4
SITE049,2021-06-24,2021,41.1,26.2,33.7,1.0,7.62,17.37,2.1,32.0,23.7
SITE049,2021-06-25,2021,41.9,27.8,34.8,0.3,7.54,17.37,3.1,47.0,24.8
SITE049,2021-06-26,2021,48.6,22.9,35.8,0.2,10.39,17.36,2.4,40.0,25.8
SITE049,2021-06-27,2021,44.4,22.8,33.6,2.4,9.13,17.36,2.9,45.0,23.6
SITE049,2021-06-28,2021,44.2,26.0,35.1,1.4,8.64,17.35,4.8,23.0,25.1
SITE049,2021-06-29,2021,42.6,22.5,32.6,1.1,8.62,17.34,3.7,46.0,22.6
SITE049,2021-06-30,2021,39.0,25.3,32.2,0.4,7.06,17.34,1.4,44.0,22.2
SITE049,2021-07-01,2021,40.9,24.3,32.6,0.5,7.85,17.33,2.1,38.0,22.6
SITE049,2021-07-02,2021,49.6,24.5,37.1,0.0,10.49,25.37,4.5,24.0,27.1
SITE049,2021-07-03,2021,47.8,26.0,36.9,0.0,9.74,25.36,2.5,44.0,26.9
SITE049,2021-07-04,2021,45.4,26.2,35.8,0.0,8.95,25.35,3.0,44.0,25.8
SITE049,2021-07-05,2021,45.6,27.7,36.7,0.0,8.77,25.33,2.7,32.0,26.7
SITE049,2021-07-06,2021,46.3,31.5,38.9,0.0,8.29,25.32,4.0,28.0,28.9
SITE049,2021-07-07,2021,52.1,28.3,40.2,1.2,10.76,17.27,3.0,59.0,30.2
SITE049,2021-07-08,2021,49.5,29.8,39.7,0.6,9.71,17.26,3.3,37.0,29.7
SITE049,2021-07-09,2021,47.5,32.5,40.0,0.5,8.5,17.25,5.5,43.0,30.0
SITE049,2021-07-10,2021,48.8,28.8,38.8,0.1,9.62,17.24,3.6,45.0,28.8
SITE049,2021-07-11,2021,45.2,23.9,34.5,1.9,9.18,17.22,2.3,36.0,24.5
SITE049,2021-07-12,2021,42.3,29.8,36.0,0.1,7.2,17.21,2.8,46.0,26.0
SITE049,2021-07-13,2021,42.2,26.8,34.5,0.1,7.76,17.19,4.2,45.0,24.5
SITE049,2021-07-14,2021,42.5,26.7,34.6,0.3,7.87,17.18,3.6,25.0,24.6
SITE049,2021-07-15,2021,49.4,28.4,38.9,0.0,9.83,25.14,4.1,16.0,28.9
SITE049,2021-07-16,2021,42.7,24.9,33.8,0.0,8.21,25.11,3.5,26.0,23.8
SITE049,2021-07-17,2021,47.0,24.5,35.7,0.0,9.58,25.09,3.9,28.0,25.7
SITE049,2021-07-18,2021,43.4,29.0,36.2,0.0,7.72,25.06,2.5,35.0,26.2
SITE049,2021-07-19,2021,41.6,28.9,35.2,0.3,7.14,17.09,2.8,31.0,25.2
SITE049,2021-07-20,2021,43.9,29.3,36.6,0.0,7.82,17.07,1.5,48.0,26.6
SITE049,2021-07-21,2021,44.6,25.0,34.8,0.2,8.76,17.05,2.8,56.0,24.8
SITE049,2021-07-22,2021,46.0,28.5,37.3,0.2,8.64,17.03,4.7,45.0,27.3
SITE049,2021-07-23,2021,46.2,23.0,34.6,0.1,9.47,17.0,3.2,48.0,24.6
SITE049,2021-07-24,2021,49.5,27.1,38.3,0.7,9.94,16.98,2.9,31.0,28.3
SITE049,2021-07-25,2021,48.6,27.4,38.0,0.0,9.58,16.96,3.4,54.0,28.0
SITE049,2021-07-26,2021,44.6,27.5,36.0,0.4,8.3,16.93,3.1,54.0,26.0
SITE049,2021-07-27,2021,45.5,22.6,34.0,1.2,9.23,16.91,4.9,40.0,24.0
SITE049,2021-07-28,2021,48.1,27.5,37.8,0.0,9.4,24.73,3.2,36.0,27.8
SITE049,2021-07-29,2021,47.5,31.0,39.3,0.0,8.6,24.69,3.8,35.0,29.3
SITE049,2021-07-30,2021,47.0,34.0,40.5,0.8,7.77,16.83,3.1,26.0,30.5
SITE049,2021-07-31,2021,43.0,30.5,36.8,0.8,7.14,16.8,2.6,39.0,26.8
SITE049,2021-08-01,2021,41.6,29.8,35.7,0.3,6.78,16.77,2.6,27.0,25.7
SITE049,2021-08-02,2021,44.0,29.7,36.9,0.0,7.62,16.74,4.1,30.0,26.9
SITE049,2021-08-03,2021,41.8,30.1,36.0,0.0,6.78,16.71,3.8,50.0,26.0
SITE049,2021-08-04,2021,39.9,30.0,35.0,0.3,6.08,16.68,2.9,40.0,25.0
SITE049,2021-08-05,2021,44.3,31.5,37.9,0.3,7.3,16.64,3.5,36.0,27.9
SITE049,2021-08-06,2021,40.7,33.5,37.1,0.2,5.42,16.61,1.4,47.0,27.1
SITE049,2021-08-07,2021,42.2,23.3,32.7,0.5,8.02,16.58,2.7,17.0,22.7
SITE049,2021-08-08,2021,44.1,25.1,34.6,0.9,8.32,16.54,3.3,37.0,24.6
SITE049,2021-08-09,2021,45.6,22.0,33.8,0.0,9.12,24.18,4.0,12.0,23.8
SITE049,2021-08-10,2021,42.6,28.8,35.7,1.8,7.23,16.47,2.3,33.0,25.7
SITE049,2021-08-11,2021,34.2,29.8,32.0,0.0,3.81,24.07,2.0,42.0,22.0
SITE049,2021-08-12,2021,39.5,26.2,32.8,0.4,6.68,16.39,2.1,41.0,22.8
SITE049,2021-08-13,2021,44.2,27.7,35.9,0.1,7.85,16.35,2.4,21.0,25.9
SITE049,2021-08-14,2021,38.8,25.9,32.3,0.2,6.46,16.31,3.1,43.0,22.3
SITE049,2021-08-15,2021,38.9,32.9,35.9,0.5,4.71,16.27,3.6,21.0,25.9
SITE049,2021-08-16,2021,44.6,31.9,38.3,0.3,7.14,16.23,3.4,42.0,28.3
SITE049,2021-08-17,2021,39.9,29.4,34.6,0.3,6.07,16.18,3.8,35.0,24.6
SITE049,2021-08-18,2021,39.4,25.7,32.5,0.0,6.61,16.14,3.2,47.0,22.5
SITE049,2021-08-19,2021,38.5,28.7,33.6,0.2,5.7,16.1,5.6,53.0,23.6
SITE049,2021-08-20,2021,44.3,30.8,37.6,0.3,7.2,16.05,2.5,32.0,27.6
SITE049,2021-08-21,2021,42.3,33.0,37.6,0.4,5.95,16.0,3.9,51.0,27.6
SITE049,2021-08-22,2021,39.6,29.6,34.6,0.1,5.82,15.95,2.5,40.0,24.6
SITE049,2021-08-23,2021,42.5,25.9,34.2,0.0,7.42,23.3,3.3,36.0,24.2
SITE049,2021-08-24,2021,41.9,24.5,33.2,0.0,7.44,23.22,3.1,37.0,23.2
SITE049,2021-08-25,2021,37.2,30.3,33.8,0.0,4.72,23.15,2.7,30.0,23.8
SITE049,2021-08-26,2021,45.4,29.8,37.6,1.5,7.6,15.75,3.2,35.0,27.6
SITE049,2021-08-27,2021,46.5,30.6,38.6,0.1,7.77,15.7,2.6,30.0,28.6
SITE049,2021-08-28,2021,37.2,30.7,34.0,1.2,4.56,15.65,3.5,47.0,24.0
SITE049,2021-08-29,2021,41.9,32.2,37.1,2.0,5.88,15.59,4.4,49.0,27.1
SITE049,2021-08-30,2021,42.7,29.9,36.3,1.3,6.65,15.54,5.1,32.0,26.3
SITE049,2021-08-31,2021,48.9,24.6,36.8,0.6,9.18,15.48,3.5,21.0,26.8
SITE049,2021-09-01,2021,45.9,24.3,35.1,1.2,8.34,15.42,3.0,53.0,25.1
SITE049,2021-09-02,2021,43.1,27.8,35.5,0.6,7.05,15.36,3.8,33.0,25.5
SITE049,2021-09-03,2021,48.3,27.2,37.7,0.0,8.6,15.31,2.8,48.0,27.7
SITE049,2021-09-04,2021,51.0,29.4,40.2,0.7,9.05,15.25,2.7,37.0,30.2
SITE049,2021-09-05,2021,43.1,26.8,35.0,0.4,7.13,15.19,3.6,46.0,25.0
SITE049,2021-09-06,2021,40.9,26.1,33.5,0.1,6.57,15.12,1.7,29.0,23.5
SITE049,2021-09-07,2021,40.1,25.4,32.7,0.1,6.43,15.06,3.5,27.0,22.7
SITE049,2021-09-08,2021,41.2,28.2,34.7,0.2,6.26,15.0,2.5,42.0,24.7
SITE049,2021-09-09,2021,38.9,24.8,31.8,0.2,6.14,14.93,4.0,28.0,21.8
SITE049,2021-09-10,2021,32.9,24.4,28.7,0.1,4.44,14.87,2.4,42.0,18.7
SITE049,2021-09-11,2021,31.2,29.1,30.1,0.0,2.27,14.8,5.2,51.0,20.1
SITE049,2021-09-12,2021,35.7,30.2,32.9,0.9,3.87,14.74,5.3,31.0,22.9
SITE049,2021-09-13,2021,33.2,30.4,31.8,0.7,2.66,14.67,5.0,42.0,21.8
SITE049,2021-09-14,2021,33.4,29.1,31.3,0.3,3.27,14.6,2.9,45.0,21.3
SITE049,2021-09-15,2021,34.7,26.5,30.6,1.3,4.43,14.53,4.4,44.0,20.6
SITE049,2021-09-16,2021,36.6,21.8,29.2,0.2,5.77,14.46,4.8,24.0,19.2
SITE049,2021-09-17,2021,39.0,21.8,30.4,0.4,6.35,14.39,3.3,29.0,20.4
SITE049,2021-09-18,2021,41.1,24.8,33.0,2.5,6.46,14.32,3.1,35.0,23.0
SITE049,2021-09-19,2021,41.7,29.0,35.4,0.0,5.95,14.25,3.8,40.0,25.4
SITE049,2021-09-20,2021,38.4,24.3,31.4,0.1,5.76,14.18,2.3,33.0,21.4
SITE049,2021-09-21,2021,36.2,26.7,31.4,0.2,4.71,14.11,1.6,35.0,21.4
SITE049,2021-09-22,2021,35.4,25.0,30.2,0.0,4.78,14.03,3.0,41.0,20.2
SITE049,2021-09-23,2021,35.5,25.5,30.5,0.2,4.71,13.96,3.0,42.0,20.5
SITE049,2021-09-24,2021,35.6,24.5,30.0,0.6,4.87,13.89,1.7,39.0,20.0
SITE049,2021-09-25,2021,38.3,27.7,33.0,1.7,5.03,13.81,4.0,25.0,23.0
SITE049,2021-09-26,2021,46.5,23.7,35.1,0.4,7.64,13.74,3.3,31.0,25.1
SITE049,2021-09-27,2021,46.5,23.4,34.9,0.0,7.64,20.01,3.6,33.0,24.9
SITE049,2021-09-28,2021,42.8,26.4,34.6,0.1,6.35,13.58,3.7,38.0,24.6
SITE049,2021-09-29,2021,41.0,28.9,34.9,0.1,5.44,13.51,4.2,47.0,24.9
SITE049,2021-09-30,2021,43.1,24.6,33.8,1.0,6.56,13.43,2.3,46.0,23.8
SITE049,2021-10-01,2021,38.1,23.8,30.9,1.2,5.41,13.35,2.9,62.0,20.9
SITE049,2021-10-02,2021,42.3,24.7,33.5,0.4,6.29,13.28,5.2,67.0,23.5
SITE049,2021-10-03,2021,42.2,25.1,33.6,0.2,6.18,13.2,3.9,53.0,23.6
SITE049,2021-10-04,2021,34.8,23.0,28.9,0.6,4.62,13.12,2.4,31.0,18.9
SITE049,2021-10-05,2021,36.9,22.8,29.9,1.2,5.14,13.04,3.3,33.0,19.9
SITE049,2021-10-06,2021,37.8,22.4,30.1,1.0,5.36,12.97,2.4,50.0,20.1
SITE049,2021-10-07,2021,35.9,25.3,30.6,1.3,4.48,12.89,4.0,36.0,20.6
SITE049,2021-10-08,2021,39.9,28.8,34.4,0.7,4.91,12.81,4.5,45.0,24.4
SITE049,2021-10-09,2021,38.3,24.2,31.3,1.8,5.18,12.73,2.7,40.0,21.3
SITE049,2021-10-10,2021,39.6,23.0,31.3,0.0,5.58,18.53,5.2,23.0,21.3
SITE049,2021-10-11,2021,40.1,25.4,32.7,0.2,5.38,12.57,4.0,51.0,22.7
SITE049,2021-10-12,2021,38.6,23.8,31.2,0.1,5.2,12.5,3.8,44.0,21.2
SITE049,2021-10-13,2021,37.1,24.7,30.9,0.0,4.68,12.42,3.4,33.0,20.9
SITE049,2021-10-14,2021,37.2,23.7,30.4,0.7,4.82,12.34,1.7,55.0,20.4
SITE049,2021-10-15,2021,35.2,20.8,28.0,0.0,4.7,12.26,3.3,39.0,18.0
SITE049,2021-10-16,2021,34.0,26.8,30.4,0.0,3.49,17.85,2.7,29.0,20.4
SITE049,2021-10-17,2021,34.5,22.4,28.4,0.0,4.29,17.73,4.2,38.0,18.4
SITE049,2021-10-18,2021,35.2,24.4,29.8,0.6,4.13,12.03,2.9,40.0,19.8
SITE049,2021-10-19,2021,33.3,21.6,27.5,0.6,4.07,11.95,2.7,47.0,17.5
SITE049,2021-10-20,2021,36.5,27.1,31.8,0.1,3.99,11.88,5.5,39.0,21.8
SITE049,2021-10-21,2021,36.8,24.7,30.7,0.2,4.38,11.8,1.4,45.0,20.7
SITE049,2021-10-22,2021,39.4,22.9,31.2,0.8,5.15,11.73,4.4,62.0,21.2
SITE049,2021-10-23,2021,39.9,19.1,29.5,0.0,5.54,11.65,4.0,53.0,19.5
SITE049,2021-10-24,2021,36.5,21.0,28.8,0.2,4.68,11.58,3.0,45.0,18.8
SITE049,2021-10-25,2021,35.8,24.5,30.2,0.0,4.08,16.85,3.7,12.0,20.2
SITE049,2021-10-26,2021,34.4,25.6,30.0,0.0,3.57,16.74,2.8,39.0,20.0
SITE049,2021-10-27,2021,39.0,24.2,31.6,0.0,4.76,16.63,4.4,39.0,21.6
SITE049,2021-10-28,2021,38.3,22.4,30.3,0.0,4.77,16.53,3.6,45.0,20.3
SITE049,2021-10-29,2021,36.9,24.9,30.9,0.0,4.17,16.42,2.8,30.0,20.9
SITE049,2021-10-30,2021,38.0,28.1,33.1,0.8,3.92,11.14,2.4,51.0,23.1
SITE049,2021-10-31,2021,39.0,28.2,33.6,0.0,4.13,16.21,3.0,32.0,23.6
SITE049,2021-11-01,2021,36.5,22.6,29.6,0.0,4.28,16.11,5.0,41.0,19.6
SITE049,2021-11-02,2021,34.9,25.2,30.1,0.0,3.61,16.01,4.0,30.0,20.1
SITE049,2021-11-03,2021,36.2,24.0,30.1,0.0,4.01,15.91,4.7,54.0,20.1
SITE049,2021-11-04,2021,34.3,25.9,30.1,2.2,3.28,10.79,3.6,56.0,20.1
SITE049,2021-11-05,2021,38.1,25.4,31.8,1.0,4.18,10.73,3.5,44.0,21.8
SITE049,2021-11-06,2021,37.5,20.1,28.8,1.2,4.56,10.66,2.2,57.0,18.8
SITE049,2021-11-07,2021,34.3,23.5,28.9,2.5,3.59,10.6,2.0,41.0,18.9
SITE049,2021-11-08,2021,37.0,21.1,29.0,0.3,4.34,10.54,3.4,52.0,19.0
SITE049,2021-11-09,2021,33.4,21.6,27.5,0.3,3.59,10.47,3.8,52.0,17.5
SITE049,2021-11-10,2021,29.6,23.4,26.5,0.0,2.55,15.25,3.6,43.0,16.5
SITE049,2021-11-11,2021,33.1,24.5,28.8,4.5,3.11,10.35,2.7,28.0,18.8
SITE049,2021-11-12,2021,34.3,23.6,29.0,0.0,3.46,10.29,2.7,50.0,19.0
SITE049,2021-11-13,2021,37.5,25.0,31.3,0.0,3.9,14.99,2.1,28.0,21.3
SITE049,2021-11-14,2021,34.3,22.9,28.6,0.1,3.51,10.18,1.5,38.0,18.6
SITE049,2021-11-15,2021,38.9,23.3,31.1,0.4,4.32,10.12,8.5,53.0,21.1
SITE049,2021-11-16,2021,38.1,23.2,30.6,0.2,4.14,10.07,4.2,42.0,20.6
SITE049,2021-11-17,2021,31.2,19.9,25.6,1.8,3.21,10.02,5.7,46.0,15.6
SITE049,2021-11-18,2021,27.6,19.8,23.7,0.0,2.53,14.6,3.1,47.0,13.7
SITE049,2021-11-19,2021,26.8,17.6,22.2,4.6,2.65,9.92,5.5,46.0,12.2
SITE049,2021-11-20,2021,26.4,19.7,23.1,0.0,2.31,9.87,3.8,37.0,13.1
SITE049,2021-11-21,2021,26.3,19.8,23.1,0.2,2.27,9.82,2.7,53.0,13.1
SITE049,2021-11-22,2021,30.9,20.3,25.6,0.1,3.03,9.77,2.3,46.0,15.6
SITE049,2021-11-23,2021,30.9,19.9,25.4,0.6,3.07,9.73,1.7,29.0,15.4
SITE049,2021-11-24,2021,37.7,21.7,29.7,0.4,4.06,9.68,3.4,44.0,19.7
SITE049,2021-11-25,2021,34.5,23.1,28.8,0.0,3.35,14.12,2.0,30.0,18.8
SITE049,2021-11-26,2021,33.9,20.7,27.3,1.4,3.47,9.6,2.3,54.0,17.3
SITE049,2021-11-27,2021,32.8,15.0,23.9,0.3,3.71,9.56,5.1,62.0,13.9
SITE049,2021-11-28,2021,30.3,14.1,22.2,0.8,3.38,9.53,4.1,50.0,12.2
SITE049,2021-11-29,2021,29.1,20.7,24.9,0.2,2.59,9.49,4.0,48.0,14.9
SITE049,2021-11-30,2021,27.5,22.0,24.7,3.5,2.08,9.46,2.6,42.0,14.7
SITE049,2021-12-01,2021,29.6,20.6,25.1,10.7,2.68,9.42,2.7,57.0,15.1
SITE049,2021-12-02,2021,30.3,18.8,24.5,2.3,2.97,9.39,3.3,58.0,14.5
SITE049,2021-12-03,2021,28.0,17.1,22.6,6.4,2.76,9.36,4.8,51.0,12.6
SITE049,2021-12-04,2021,29.2,21.9,25.5,8.3,2.42,9.33,2.8,58.0,15.5
SITE049,2021-12-05,2021,25.9,18.6,22.3,0.4,2.22,9.31,4.5,56.0,12.3
SITE049,2021-12-06,2021,25.3,17.5,21.4,2.5,2.24,9.28,3.8,47.0,11.4
SITE049,2021-12-07,2021,25.8,22.4,24.1,0.2,1.59,9.26,2.2,70.0,14.1
SITE049,2021-12-08,2021,27.2,21.6,24.4,1.1,2.04,9.24,2.4,46.0,14.4
SITE049,2021-12-09,2021,21.8,17.8,19.8,0.1,1.52,9.22,2.7,36.0,9.8
SITE049,2021-12-10,2021,22.8,16.5,19.6,0.7,1.9,9.2,5.4,53.0,9.6
SITE049,2021-12-11,2021,29.3,19.7,24.5,1.8,2.65,9.19,3.9,67.0,14.5
SITE049,2021-12-12,2021,31.2,16.1,23.7,2.6,3.26,9.17,2.9,63.0,13.7
SITE049,2021-12-13,2021,28.3,16.4,22.3,1.0,2.79,9.16,2.5,40.0,12.3
SITE049,2021-12-14,2021,26.7,16.7,21.7,0.1,2.52,9.15,3.3,69.0,11.7
SITE049,2021-12-15,2021,25.4,18.9,22.1,0.9,2.04,9.14,4.4,53.0,12.1
SITE049,2021-12-16,2021,27.6,18.1,22.8,0.1,2.52,9.13,3.8,49.0,12.8
SITE049,2021-12-17,2021,25.0,17.6,21.3,0.3,2.14,9.12,2.5,59.0,11.3
SITE049,2021-12-18,2021,28.0,19.5,23.8,0.1,2.43,9.12,3.5,47.0,13.8
SITE049,2021-12-19,2021,29.1,20.6,24.8,4.3,2.49,9.12,2.5,42.0,14.8
SITE049,2021-12-20,2021,32.9,22.6,27.7,2.5,2.94,9.12,3.1,72.0,17.7
SITE049,2021-12-21,2021,38.5,21.1,29.8,4.9,3.98,9.12,2.2,49.0,19.8
SITE049,2021-12-22,2021,34.6,22.4,28.5,0.0,3.25,9.12,2.3,55.0,18.5
SITE049,2021-12-23,2021,36.1,22.2,29.1,10.1,3.52,9.12,1.5,33.0,19.1
SITE049,2021-12-24,2021,35.1,19.5,27.3,0.0,3.59,13.37,3.6,40.0,17.3
SITE049,2021-12-25,2021,31.6,21.4,26.5,0.4,2.86,9.14,4.6,47.0,16.5
SITE049,2021-12-26,2021,30.5,19.4,24.9,0.0,2.87,9.15,3.1,52.0,14.9
SITE049,2021-12-27,2021,34.3,23.0,28.7,0.7,3.15,9.16,2.8,63.0,18.7
SITE049,2021-12-28,2021,35.7,24.2,29.9,0.7,3.27,9.17,2.0,44.0,19.9
SITE049,2021-12-29,2021,35.8,20.2,28.0,0.8,3.67,9.19,2.1,51.0,18.0
SITE049,2021-12-30,2021,35.5,22.8,29.1,0.0,3.39,13.48,2.1,40.0,19.1
SITE049,2021-12-31,2021,33.3,20.9,27.1,0.1,3.21,9.22,2.7,52.0,17.1
SITE049,2022-01-01,2022,33.7,20.3,27.0,0.1,3.34,9.24,2.9,45.0,17.0
SITE049,2022-01-02,2022,34.5,18.9,26.7,3.5,3.58,9.26,3.6,66.0,16.7
SITE049,2022-01-03,2022,30.2,21.8,26.0,0.1,2.6,9.29,5.6,43.0,16.0
SITE049,2022-01-04,2022,28.4,16.7,22.5,0.0,2.83,9.31,2.6,68.0,12.5
SITE049,2022-01-05,2022,34.0,16.6,25.3,1.6,3.69,9.34,2.4,45.0,15.3
SITE049,2022-01-06,2022,34.4,20.0,27.2,3.4,3.53,9.37,3.4,51.0,17.2
SITE049,2022-01-07,2022,36.4,20.6,28.5,0.0,3.81,13.76,3.2,45.0,18.5
SITE049,2022-01-08,2022,32.0,19.2,25.6,0.3,3.23,9.43,2.9,60.0,15.6
SITE049,2022-01-09,2022,30.9,17.7,24.3,0.3,3.18,9.46,4.4,37.0,14.3
SITE049,2022-01-10,2022,32.0,17.8,24.9,0.4,3.38,9.49,4.7,22.0,14.9
SITE049,2022-01-11,2022,31.9,20.7,26.3,1.4,3.11,9.53,2.9,57.0,16.3
SITE049,2022-01-12,2022,31.4,18.8,25.1,0.1,3.2,9.57,3.6,37.0,15.1
SITE049,2022-01-13,2022,28.5,15.1,21.8,2.2,3.07,9.61,2.7,38.0,11.8
SITE049,2022-01-14,2022,26.8,18.6,22.7,0.0,2.46,14.13,2.3,23.0,12.7
SITE049,2022-01-15,2022,31.1,16.3,23.7,0.0,3.4,9.69,3.7,73.0,13.7
SITE049,2022-01-16,2022,32.3,19.3,25.8,1.7,3.38,9.73,4.9,42.0,15.8
SITE049,2022-01-17,2022,33.5,16.9,25.2,0.0,3.77,9.78,2.7,43.0,15.2
SITE049,2022-01-18,2022,35.1,16.1,25.6,0.9,4.09,9.83,1.5,48.0,15.6
SITE049,2022-01-19,2022,30.4,18.4,24.4,1.1,3.18,9.87,4.0,62.0,14.4
SITE049,2022-01-20,2022,24.0,15.2,19.6,0.1,2.41,9.92,2.2,26.0,9.6
SITE049,2022-01-21,2022,30.0,20.8,25.4,2.3,2.87,9.97,3.9,65.0,15.4
SITE049,2022-01-22,2022,28.5,19.9,24.2,1.8,2.73,10.03,3.7,52.0,14.2
SITE049,2022-01-23,2022,27.0,21.6,24.3,2.9,2.17,10.08,1.4,59.0,14.3
SITE049,2022-01-24,2022,31.8,18.7,25.2,0.0,3.47,14.85,3.0,46.0,15.2
SITE049,2022-01-25,2022,28.7,19.9,24.3,0.0,2.8,14.93,2.4,54.0,14.3
SITE049,2022-01-26,2022,31.9,22.8,27.3,4.8,3.07,10.25,2.3,46.0,17.3
SITE049,2022-01-27,2022,29.2,19.1,24.2,1.0,3.03,10.31,2.7,49.0,14.2
SITE049,2022-01-28,2022,25.5,23.8,24.6,0.8,1.27,10.37,3.8,64.0,14.6
SITE049,2022-01-29,2022,31.0,22.0,26.5,0.5,3.06,10.43,5.0,49.0,16.5
SITE049,2022-01-30,2022,33.7,24.8,29.2,0.1,3.24,10.49,2.0,55.0,19.2
SITE049,2022-01-31,2022,31.5,17.6,24.5,0.4,3.68,10.55,3.0,63.0,14.5
SITE049,2022-02-01,2022,31.4,19.5,25.5,0.6,3.5,10.62,3.2,37.0,15.5
SITE049,2022-02-02,2022,32.4,15.9,24.1,0.0,4.0,15.65,3.0,45.0,14.1
SITE049,2022-02-03,2022,33.5,21.0,27.2,0.0,3.77,15.75,3.8,31.0,17.2
SITE049,2022-02-04,2022,34.3,23.3,28.8,1.4,3.68,10.82,2.8,41.0,18.8
SITE049,2022-02-05,2022,34.4,23.3,28.9,4.3,3.73,10.89,2.5,59.0,18.9
SITE049,2022-02-06,2022,28.5,19.9,24.2,0.6,2.98,10.95,2.9,64.0,14.2
SITE049,2022-02-07,2022,27.2,18.1,22.7,0.0,2.95,16.15,3.7,45.0,12.7
SITE049,2022-02-08,2022,29.3,21.4,25.3,0.0,2.96,16.25,5.5,30.0,15.3
SITE049,2022-02-09,2022,30.9,17.1,24.0,0.0,3.82,11.17,3.0,37.0,14.0
SITE049,2022-02-10,2022,35.6,20.2,27.9,1.1,4.44,11.24,2.2,48.0,17.9
SITE049,2022-02-11,2022,35.0,20.3,27.7,0.2,4.35,11.31,2.4,31.0,17.7
SITE049,2022-02-12,2022,35.2,18.7,26.9,0.0,4.56,16.68,2.3,37.0,16.9
SITE049,2022-02-13,2022,32.6,18.6,25.6,0.0,4.1,16.79,3.4,40.0,15.6
SITE049,2022-02-14,2022,36.1,18.0,27.0,0.7,4.86,11.54,3.3,48.0,17.0
SITE049,2022-02-15,2022,32.1,16.8,24.5,0.0,4.24,17.01,2.4,41.0,14.5
SITE049,2022-02-16,2022,38.9,21.5,30.2,0.8,5.15,11.69,5.6,53.0,20.2
SITE049,2022-02-17,2022,36.8,19.3,28.1,0.0,4.97,17.23,2.1,44.0,18.1
SITE049,2022-02-18,2022,27.9,22.1,25.0,0.0,2.68,17.35,3.5,31.0,15.0
SITE049,2022-02-19,2022,28.5,19.8,24.2,1.2,3.25,11.92,3.8,50.0,14.2
SITE049,2022-02-20,2022,32.4,15.3,23.9,1.2,4.56,12.0,4.3,60.0,13.9
SITE049,2022-02-21,2022,30.7,19.9,25.3,6.4,3.76,12.08,1.5,55.0,15.3
SITE049,2022-02-22,2022,31.4,20.1,25.7,0.6,3.93,12.16,3.3,41.0,15.7
SITE049,2022-02-23,2022,29.9,19.8,24.8,1.4,3.66,12.24,4.8,53.0,14.8
SITE049,2022-02-24,2022,37.1,21.1,29.1,0.5,5.08,12.31,3.8,56.0,19.1
SITE049,2022-02-25,2022,31.2,19.2,25.2,0.0,4.07,18.16,3.7,32.0,15.2
SITE049,2022-02-26,2022,32.5,17.7,25.1,0.0,4.54,18.27,4.1,28.0,15.1
SITE049,2022-02-27,2022,36.1,17.2,26.6,0.0,5.35,18.39,2.4,44.0,16.6
SITE049,2022-02-28,2022,35.4,10.8,23.1,0.0,5.64,18.51,3.3,66.0,13.1
SITE049,2022-03-01,2022,34.9,17.5,26.2,1.1,5.14,12.71,3.7,48.0,16.2
SITE049,2022-03-02,2022,28.0,19.7,23.9,0.2,3.39,12.79,2.9,59.0,13.9
SITE049,2022-03-03,2022,32.5,20.1,26.3,5.5,4.4,12.87,2.3,50.0,16.3
SITE049,2022-03-04,2022,32.0,19.8,25.9,0.2,4.36,12.95,2.0,44.0,15.9
SITE049,2022-03-05,2022,30.8,19.9,25.3,0.1,4.08,13.03,2.9,45.0,15.3
SITE049,2022-03-06,2022,26.8,21.6,24.2,1.5,2.76,13.11,4.6,74.0,14.2
SITE049,2022-03-07,2022,25.7,18.0,21.9,0.2,3.18,13.19,3.2,42.0,11.9
SITE049,2022-03-08,2022,29.7,20.7,25.2,0.0,3.77,13.27,4.9,63.0,15.2
SITE049,2022-03-09,2022,32.5,23.8,28.1,0.4,3.99,13.35,4.8,48.0,18.1
SITE049,2022-03-10,2022,34.5,21.3,27.9,1.2,4.9,13.43,1.5,62.0,17.9
SITE049,2022-03-11,2022,33.2,21.3,27.3,0.9,4.62,13.51,2.9,58.0,17.3
SITE049,2022-03-12,2022,29.4,17.7,23.5,0.6,4.24,13.59,2.0,42.0,13.5
SITE049,2022-03-13,2022,30.0,21.6,25.8,0.1,3.82,13.67,3.7,61.0,15.8
SITE049,2022-03-14,2022,28.4,21.0,24.7,1.0,3.5,13.75,3.9,68.0,14.7
SITE049,2022-03-15,2022,33.5,19.1,26.3,1.7,5.1,13.82,2.4,59.0,16.3
SITE049,2022-03-16,2022,34.1,17.3,25.7,0.4,5.47,13.9,3.5,45.0,15.7
SITE049,2022-03-17,2022,39.5,22.1,30.8,2.1,6.25,13.98,5.4,62.0,20.8
SITE049,2022-03-18,2022,37.9,25.7,31.8,0.3,5.37,14.05,3.9,75.0,21.8
SITE049,2022-03-19,2022,38.6,25.4,32.0,4.8,5.63,14.13,3.5,50.0,22.0
SITE049,2022-03-20,2022,33.4,23.0,28.2,1.9,4.64,14.2,2.6,49.0,18.2
SITE049,2022-03-21,2022,28.9,26.7,27.8,0.4,2.16,14.28,3.1,54.0,17.8
