site_id,month,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,dtr_c,rh_pct,sunshine_h_day,wind_ms
SITE180,12,15.1,4.2,9.7,53.0,66.0,10.8,60.0,6.5,2.5
SITE181,1,10.8,-8.1,1.4,47.9,34.0,18.9,56.0,6.0,2.7
SITE181,2,12.3,-6.8,2.8,43.6,45.0,19.1,56.0,6.0,2.7
SITE181,3,15.9,-2.8,6.6,52.3,81.0,18.7,56.0,6.0,2.7
SITE181,4,20.7,2.8,11.8,69.7,120.0,17.9,58.0,5.9,2.7
SITE181,5,25.5,8.5,17.0,87.1,166.0,17.1,59.0,5.8,2.7
SITE181,6,28.8,12.8,20.8,108.9,182.0,16.1,61.0,5.6,2.7
SITE181,7,30.0,14.4,22.2,117.6,188.0,15.7,61.0,5.6,2.7
SITE181,8,29.0,12.7,20.8,104.5,165.0,16.3,60.0,5.7,2.7
SITE181,9,25.5,8.5,17.0,87.1,118.0,17.1,59.0,5.8,2.7
SITE181,10,20.7,2.8,11.8,69.7,78.0,17.9,58.0,5.9,2.7
SITE181,11,15.8,-2.7,6.6,56.6,45.0,18.5,57.0,6.0,2.7
SITE181,12,12.2,-6.7,2.8,47.9,32.0,18.9,56.0,6.0,2.7
SITE182,1,9.1,-10.2,-0.5,33.6,31.0,19.3,56.0,6.0,2.7
SITE182,2,10.7,-8.8,1.0,30.5,42.0,19.5,56.0,6.0,2.7
SITE182,3,14.5,-4.6,5.0,36.6,77.0,19.1,56.0,6.0,2.7
SITE182,4,19.6,1.4,10.5,48.9,117.0,18.3,58.0,5.9,2.7
SITE182,5,24.7,7.3,16.0,61.1,163.0,17.5,59.0,5.8,2.7
SITE182,6,28.3,11.8,20.1,76.3,181.0,16.4,61.0,5.6,2.7
SITE182,7,29.5,13.5,21.5,82.4,187.0,16.0,61.0,5.6,2.7
SITE182,8,28.4,11.7,20.1,73.3,163.0,16.6,60.0,5.7,2.7
SITE182,9,24.7,7.3,16.0,61.1,116.0,17.5,59.0,5.8,2.7
SITE182,10,19.6,1.4,10.5,48.9,76.0,18.3,58.0,5.9,2.7
SITE182,11,14.4,-4.5,5.0,39.7,42.0,18.9,57.0,6.0,2.7
SITE182,12,10.6,-8.7,1.0,33.6,30.0,19.3,56.0,6.0,2.7
SITE183,1,9.2,-10.1,-0.4,62.5,31.0,19.3,56.0,6.0,2.7
SITE183,2,10.8,-8.7,1.0,56.8,42.0,19.5,56.0,6.0,2.7
SITE183,3,14.6,-4.5,5.1,68.1,77.0,19.1,56.0,6.0,2.7
SITE183,4,19.7,1.4,10.6,90.8,117.0,18.3,58.0,5.9,2.7
SITE183,5,24.8,7.3,16.1,113.6,163.0,17.5,59.0,5.8,2.7
SITE183,6,28.3,11.9,20.1,142.0,181.0,16.4,61.0,5.6,2.7
SITE183,7,29.5,13.5,21.5,153.3,187.0,16.0,61.0,5.6,2.7
SITE183,8,28.4,11.8,20.1,136.3,163.0,16.6,60.0,5.7,2.7
SITE183,9,24.8,7.3,16.1,113.6,117.0,17.5,59.0,5.8,2.7
SITE183,10,19.7,1.4,10.6,90.8,76.0,18.3,58.0,5.9,2.7
SITE183,11,14.5,-4.4,5.1,73.8,43.0,18.9,57.0,6.0,2.7
SITE183,12,10.7,-8.6,1.0,62.5,30.0,19.3,56.0,6.0,2.7
SITE184,1,20.8,8.2,14.5,42.9,57.0,12.6,67.0,6.0,2.5
SITE184,2,22.0,9.1,15.6,40.2,70.0,12.9,66.0,6.0,2.5
SITE184,3,25.1,11.7,18.4,36.0,111.0,13.4,65.0,6.1,2.5
SITE184,4,29.6,14.9,22.2,23.6,153.0,14.6,62.0,6.4,2.5
SITE184,5,33.9,18.3,26.1,13.9,202.0,15.6,60.0,6.5,2.5
SITE184,6,37.3,20.6,28.9,4.2,224.0,16.6,57.0,6.7,2.5
SITE184,7,38.4,21.5,30.0,1.4,233.0,16.9,56.0,6.8,2.5
SITE184,8,37.3,20.5,28.9,2.8,207.0,16.8,57.0,6.7,2.5
SITE184,9,34.0,18.2,26.1,12.5,153.0,15.8,59.0,6.6,2.5
SITE184,10,29.4,15.1,22.2,27.7,107.0,14.2,63.0,6.3,2.5
SITE184,11,24.9,11.8,18.4,38.8,67.0,13.1,66.0,6.1,2.5
SITE184,12,22.0,9.1,15.6,40.2,55.0,12.9,66.0,6.0,2.5
SITE185,1,18.8,5.4,12.1,29.5,54.0,13.4,67.0,6.0,2.5
SITE185,2,20.0,6.3,13.2,27.6,66.0,13.7,66.0,6.0,2.5
SITE185,3,23.3,9.2,16.3,24.7,107.0,14.2,65.0,6.1,2.5
SITE185,4,28.2,12.7,20.5,16.2,151.0,15.5,62.0,6.4,2.5
SITE185,5,32.9,16.4,24.7,9.5,201.0,16.6,60.0,6.5,2.5
SITE185,6,36.5,18.9,27.7,2.9,225.0,17.6,57.0,6.7,2.5
SITE185,7,37.8,19.9,28.9,1.0,235.0,17.9,56.0,6.8,2.5
SITE185,8,36.6,18.8,27.7,1.9,208.0,17.8,57.0,6.7,2.5
SITE185,9,33.0,16.3,24.7,8.6,152.0,16.7,59.0,6.6,2.5
SITE185,10,28.0,12.9,20.5,19.0,105.0,15.1,63.0,6.3,2.5
SITE185,11,23.2,9.3,16.3,26.6,65.0,13.9,66.0,6.1,2.5
SITE185,12,20.0,6.3,13.2,27.6,52.0,13.7,66.0,6.0,2.5
SITE186,1,19.2,5.9,12.5,53.5,55.0,13.3,67.0,6.0,2.5
SITE186,2,20.5,6.8,13.7,50.1,67.0,13.6,66.0,6.0,2.5
SITE186,3,23.7,9.7,16.7,44.9,108.0,14.1,65.0,6.1,2.5
SITE186,4,28.6,13.2,20.9,29.4,152.0,15.4,62.0,6.4,2.5
SITE186,5,33.3,16.8,25.0,17.3,202.0,16.5,60.0,6.5,2.5
SITE186,6,36.8,19.3,28.1,5.2,225.0,17.5,57.0,6.7,2.5
SITE186,7,38.1,20.3,29.2,1.7,236.0,17.8,56.0,6.8,2.5
SITE186,8,36.9,19.2,28.1,3.5,209.0,17.7,57.0,6.7,2.5
SITE186,9,33.3,16.7,25.0,15.5,153.0,16.6,59.0,6.6,2.5
SITE186,10,28.3,13.4,20.9,34.5,105.0,15.0,63.0,6.3,2.5
SITE186,11,23.6,9.8,16.7,48.4,66.0,13.8,66.0,6.1,2.5
SITE186,12,20.5,6.8,13.7,50.1,53.0,13.6,66.0,6.0,2.5
SITE187,1,13.6,-3.6,5.0,63.5,52.0,17.2,41.0,8.3,3.2
SITE187,2,15.1,-2.3,6.4,60.8,63.0,17.4,41.0,8.3,3.2
SITE187,3,18.3,2.0,10.1,80.1,98.0,16.3,44.0,8.1,3.2
SITE187,4,23.8,6.7,15.3,66.3,139.0,17.0,42.0,8.3,3.2
SITE187,5,29.9,10.8,20.4,30.4,194.0,19.1,36.0,8.7,3.2
SITE187,6,34.1,14.1,24.1,5.5,219.0,20.0,33.0,8.9,3.2
SITE187,7,35.5,15.5,25.5,1.4,229.0,20.0,32.0,9.0,3.2
SITE187,8,34.1,14.1,24.1,1.4,205.0,20.0,32.0,9.0,3.2
SITE187,9,30.4,10.4,20.4,4.1,155.0,20.0,33.0,9.0,3.2
SITE187,10,25.1,5.4,15.3,19.3,110.0,19.8,35.0,8.8,3.2
SITE187,11,18.7,1.6,10.1,66.3,65.0,17.0,42.0,8.3,3.2
SITE187,12,14.1,-1.3,6.4,93.9,48.0,15.5,46.0,8.0,3.2
SITE188,1,12.0,-5.9,3.1,44.8,49.0,17.8,41.0,8.3,3.2
SITE188,2,13.5,-4.5,4.5,42.9,59.0,18.0,41.0,8.3,3.2
SITE188,3,16.9,0.1,8.5,56.5,94.0,16.8,44.0,8.1,3.2
SITE188,4,22.7,5.1,13.9,46.8,136.0,17.6,42.0,8.3,3.2
SITE188,5,29.3,9.5,19.4,21.4,192.0,19.8,36.0,8.7,3.2
SITE188,6,33.3,13.3,23.3,3.9,215.0,20.0,33.0,8.9,3.2
SITE188,7,34.8,14.8,24.8,1.0,226.0,20.0,32.0,9.0,3.2
SITE188,8,33.3,13.3,23.3,1.0,202.0,20.0,32.0,9.0,3.2
SITE188,9,29.4,9.4,19.4,2.9,151.0,20.0,33.0,9.0,3.2
SITE188,10,23.9,3.9,13.9,13.6,107.0,20.0,35.0,8.8,3.2
SITE188,11,17.3,-0.3,8.5,46.8,63.0,17.6,42.0,8.3,3.2
SITE188,12,12.5,-3.5,4.5,66.3,46.0,16.0,46.0,8.0,3.2
SITE189,1,13.2,-4.6,4.3,80.7,51.0,17.8,41.0,8.3,3.2
SITE189,2,14.7,-3.2,5.8,77.2,62.0,18.0,41.0,8.3,3.2
SITE189,3,18.1,1.3,9.7,101.7,98.0,16.8,44.0,8.1,3.2
SITE189,4,23.9,6.2,15.0,84.2,140.0,17.6,42.0,8.3,3.2
SITE189,5,30.3,10.5,20.4,38.6,198.0,19.8,36.0,8.7,3.2
SITE189,6,34.3,14.3,24.3,7.0,220.0,20.0,33.0,8.9,3.2
SITE189,7,35.8,15.8,25.8,1.8,231.0,20.0,32.0,9.0,3.2
SITE189,8,34.3,14.3,24.3,1.8,206.0,20.0,32.0,9.0,3.2
SITE189,9,30.4,10.4,20.4,5.3,155.0,20.0,33.0,9.0,3.2
SITE189,10,25.0,5.0,15.0,24.5,110.0,20.0,35.0,8.8,3.2
SITE189,11,18.5,0.9,9.7,84.2,65.0,17.6,42.0,8.3,3.2
SITE189,12,13.8,-2.2,5.8,119.2,48.0,16.0,46.0,8.0,3.2
SITE190,1,13.4,-3.1,5.1,24.7,29.0,16.5,41.0,8.3,3.2
SITE190,2,14.7,-1.9,6.4,23.7,42.0,16.7,41.0,8.3,3.2
SITE190,3,17.7,2.2,9.9,31.2,76.0,15.6,44.0,8.1,3.2
SITE190,4,23.0,6.6,14.8,25.8,121.0,16.4,42.0,8.3,3.2
SITE190,5,28.8,10.5,19.6,11.8,182.0,18.3,36.0,8.7,3.2
SITE190,6,33.0,13.3,23.2,2.2,214.0,19.7,33.0,8.9,3.2
SITE190,7,34.4,14.5,24.5,0.5,222.0,19.9,32.0,9.0,3.2
SITE190,8,33.1,13.2,23.2,0.5,187.0,19.9,32.0,9.0,3.2
SITE190,9,29.5,9.7,19.6,1.6,127.0,19.8,33.0,9.0,3.2
SITE190,10,24.3,5.3,14.8,7.5,77.0,18.9,35.0,8.8,3.2
SITE190,11,18.1,1.8,9.9,25.8,38.0,16.4,42.0,8.3,3.2
SITE190,12,13.8,-1.0,6.4,36.6,25.0,14.8,46.0,8.0,3.2
SITE191,1,11.6,-5.7,2.9,16.1,28.0,17.3,41.0,8.3,3.2
SITE191,2,13.0,-4.4,4.3,15.4,40.0,17.5,41.0,8.3,3.2
SITE191,3,16.3,-0.1,8.1,20.3,73.0,16.3,44.0,8.1,3.2
SITE191,4,21.8,4.7,13.2,16.8,118.0,17.1,42.0,8.3,3.2
SITE191,5,28.0,8.8,18.4,7.7,180.0,19.2,36.0,8.7,3.2
SITE191,6,32.2,12.2,22.2,1.4,211.0,20.0,33.0,8.9,3.2
SITE191,7,33.6,13.6,23.6,0.4,218.0,20.0,32.0,9.0,3.2
SITE191,8,32.2,12.2,22.2,0.4,183.0,20.0,32.0,9.0,3.2
SITE191,9,28.4,8.4,18.4,1.1,124.0,20.0,33.0,9.0,3.2
SITE191,10,23.2,3.3,13.3,4.9,76.0,19.9,35.0,8.8,3.2
SITE191,11,16.7,-0.5,8.1,16.8,37.0,17.1,42.0,8.3,3.2
SITE191,12,12.1,-3.5,4.3,23.8,24.0,15.5,46.0,8.0,3.2
SITE192,1,13.1,-4.0,4.5,34.4,29.0,17.1,41.0,8.3,3.2
SITE192,2,14.5,-2.8,5.9,32.9,42.0,17.3,41.0,8.3,3.2
SITE192,3,17.7,1.5,9.6,43.4,77.0,16.2,44.0,8.1,3.2
SITE192,4,23.1,6.2,14.7,35.9,123.0,17.0,42.0,8.3,3.2
SITE192,5,29.3,10.2,19.8,16.5,186.0,19.0,36.0,8.7,3.2
SITE192,6,33.5,13.5,23.5,3.0,217.0,20.0,33.0,8.9,3.2
SITE192,7,34.8,14.8,24.8,0.7,225.0,20.0,32.0,9.0,3.2
SITE192,8,33.5,13.5,23.5,0.7,189.0,20.0,32.0,9.0,3.2
SITE192,9,29.8,9.8,19.8,2.2,129.0,20.0,33.0,9.0,3.2
SITE192,10,24.5,4.8,14.7,10.5,79.0,19.6,35.0,8.8,3.2
SITE192,11,18.1,1.1,9.6,35.9,39.0,17.0,42.0,8.3,3.2
SITE192,12,13.6,-1.8,5.9,50.9,26.0,15.4,46.0,8.0,3.2
SITE193,1,0.8,-18.5,-8.9,19.3,9.0,19.3,56.0,6.0,2.7
SITE193,2,2.6,-17.0,-7.2,17.6,16.0,19.5,56.0,6.0,2.7
SITE193,3,6.9,-12.2,-2.7,21.1,40.0,19.1,56.0,6.0,2.7
SITE193,4,12.6,-5.7,3.5,28.1,79.0,18.3,58.0,5.9,2.7
SITE193,5,18.4,0.9,9.6,35.1,127.0,17.5,59.0,5.8,2.7
SITE193,6,22.4,6.0,14.2,43.9,152.0,16.4,61.0,5.6,2.7
SITE193,7,23.8,7.8,15.8,47.4,156.0,16.0,61.0,5.6,2.7
SITE193,8,22.5,5.9,14.2,42.1,128.0,16.6,60.0,5.7,2.7
SITE193,9,18.4,0.9,9.6,35.1,79.0,17.5,59.0,5.8,2.7
SITE193,10,12.6,-5.7,3.5,28.1,41.0,18.3,58.0,5.9,2.7
SITE193,11,6.8,-12.1,-2.7,22.8,16.0,18.9,57.0,6.0,2.7
SITE193,12,2.5,-16.9,-7.2,19.3,8.0,19.3,56.0,6.0,2.7
SITE194,1,-0.9,-20.2,-10.5,12.9,7.0,19.3,56.0,6.0,2.7
SITE194,2,1.0,-18.6,-8.8,11.7,14.0,19.5,56.0,6.0,2.7
SITE194,3,5.5,-13.6,-4.1,14.0,37.0,19.1,56.0,6.0,2.7
SITE194,4,11.5,-6.7,2.4,18.7,75.0,18.3,58.0,5.9,2.7
SITE194,5,17.6,0.1,8.9,23.4,124.0,17.5,59.0,5.8,2.7
SITE194,6,21.8,5.4,13.6,29.3,149.0,16.4,61.0,5.6,2.7
SITE194,7,23.3,7.3,15.3,31.6,154.0,16.0,61.0,5.6,2.7
SITE194,8,21.9,5.3,13.6,28.1,126.0,16.6,60.0,5.7,2.7
SITE194,9,17.6,0.1,8.9,23.4,77.0,17.5,59.0,5.8,2.7
SITE194,10,11.5,-6.7,2.4,18.7,39.0,18.3,58.0,5.9,2.7
SITE194,11,5.4,-13.5,-4.1,15.2,15.0,18.9,57.0,6.0,2.7
SITE194,12,0.9,-18.5,-8.8,12.9,7.0,19.3,56.0,6.0,2.7
SITE195,1,-1.7,-21.0,-11.3,25.1,6.0,19.3,56.0,6.0,2.7
SITE195,2,0.2,-19.3,-9.6,22.8,12.0,19.5,56.0,6.0,2.7
SITE195,3,4.7,-14.4,-4.8,27.4,35.0,19.1,56.0,6.0,2.7
SITE195,4,10.8,-7.5,1.7,36.5,72.0,18.3,58.0,5.9,2.7
SITE195,5,16.9,-0.5,8.2,45.7,121.0,17.5,59.0,5.8,2.7
SITE195,6,21.2,4.8,13.0,57.1,146.0,16.4,61.0,5.6,2.7
SITE195,7,22.7,6.7,14.7,61.6,151.0,16.0,61.0,5.6,2.7
SITE195,8,21.3,4.6,13.0,54.8,123.0,16.6,60.0,5.7,2.7
SITE195,9,16.9,-0.5,8.2,45.7,75.0,17.5,59.0,5.8,2.7
SITE195,10,10.8,-7.5,1.7,36.5,38.0,18.3,58.0,5.9,2.7
SITE195,11,4.6,-14.3,-4.8,29.7,14.0,18.9,57.0,6.0,2.7
SITE195,12,0.1,-19.2,-9.6,25.1,7.0,19.3,56.0,6.0,2.7
SITE196,1,15.4,6.1,10.7,48.8,25.0,9.3,62.0,6.4,2.5
SITE196,2,16.0,6.7,11.4,48.8,35.0,9.3,62.0,6.4,2.5
SITE196,3,17.7,8.4,13.1,48.8,63.0,9.3,62.0,6.4,2.5
SITE196,4,20.1,10.8,15.4,48.8,92.0,9.3,62.0,6.4,2.5
SITE196,5,22.4,13.2,17.8,48.8,122.0,9.3,62.0,6.4,2.5
SITE196,6,24.2,14.9,19.5,48.8,134.0,9.3,62.0,6.4,2.5
SITE196,7,24.8,15.5,20.2,48.8,136.0,9.3,62.0,6.4,2.5
SITE196,8,24.2,14.9,19.5,48.8,115.0,9.3,62.0,6.4,2.5
SITE196,9,22.4,13.2,17.8,48.8,81.0,9.3,62.0,6.4,2.5
SITE196,10,20.1,10.8,15.4,48.8,52.0,9.3,62.0,6.4,2.5
SITE196,11,17.7,8.4,13.1,48.8,30.0,9.3,62.0,6.4,2.5
SITE196,12,16.0,6.7,11.4,48.8,22.0,9.3,62.0,6.4,2.5
SITE197,1,14.4,4.5,9.4,35.2,25.0,9.9,62.0,6.4,2.5
SITE197,2,15.1,5.2,10.1,35.2,35.0,9.9,62.0,6.4,2.5
SITE197,3,17.0,7.1,12.1,35.2,63.0,9.9,62.0,6.4,2.5
SITE197,4,19.7,9.8,14.7,35.2,93.0,9.9,62.0,6.4,2.5
SITE197,5,22.3,12.4,17.4,35.2,125.0,9.9,62.0,6.4,2.5
SITE197,6,24.3,14.3,19.3,35.2,137.0,9.9,62.0,6.4,2.5
SITE197,7,25.0,15.1,20.0,35.2,140.0,9.9,62.0,6.4,2.5
SITE197,8,24.3,14.3,19.3,35.2,118.0,9.9,62.0,6.4,2.5
SITE197,9,22.3,12.4,17.4,35.2,82.0,9.9,62.0,6.4,2.5
SITE197,10,19.7,9.8,14.7,35.2,53.0,9.9,62.0,6.4,2.5
SITE197,11,17.0,7.1,12.1,35.2,30.0,9.9,62.0,6.4,2.5
SITE197,12,15.1,5.2,10.1,35.2,22.0,9.9,62.0,6.4,2.5
SITE198,1,13.5,3.4,8.5,64.8,24.0,10.0,62.0,6.4,2.5
SITE198,2,14.2,4.2,9.2,64.8,34.0,10.0,62.0,6.4,2.5
SITE198,3,16.2,6.1,11.2,64.8,62.0,10.0,62.0,6.4,2.5
SITE198,4,18.9,8.8,13.9,64.8,91.0,10.0,62.0,6.4,2.5
SITE198,5,21.6,11.5,16.6,64.8,123.0,10.0,62.0,6.4,2.5
SITE198,6,23.6,13.5,18.5,64.8,135.0,10.0,62.0,6.4,2.5
SITE198,7,24.3,14.2,19.3,64.8,138.0,10.0,62.0,6.4,2.5
SITE198,8,23.6,13.5,18.5,64.8,117.0,10.0,62.0,6.4,2.5
SITE198,9,21.6,11.5,16.6,64.8,81.0,10.0,62.0,6.4,2.5
SITE198,10,18.9,8.8,13.9,64.8,52.0,10.0,62.0,6.4,2.5
SITE198,11,16.2,6.1,11.2,64.8,29.0,10.0,62.0,6.4,2.5
SITE198,12,14.2,4.2,9.2,64.8,21.0,10.0,62.0,6.4,2.5
SITE199,1,17.3,3.6,10.5,43.0,37.0,13.7,60.0,6.5,2.5
SITE199,2,18.3,4.5,11.4,40.3,50.0,13.9,60.0,6.5,2.5
SITE199,3,20.6,7.3,14.0,51.0,85.0,13.3,61.0,6.4,2.5
SITE199,4,23.9,11.0,17.4,59.1,119.0,12.9,62.0,6.3,2.5
SITE199,5,27.2,14.7,20.9,67.1,156.0,12.5,63.0,6.3,2.5
SITE199,6,29.5,17.4,23.5,75.2,169.0,12.1,64.0,6.2,2.5
SITE199,7,30.3,18.5,24.4,80.5,171.0,11.8,64.0,6.2,2.5
SITE199,8,29.6,17.4,23.5,72.5,150.0,12.2,64.0,6.2,2.5
SITE199,9,27.3,14.5,20.9,61.8,109.0,12.8,62.0,6.3,2.5
SITE199,10,24.1,10.8,17.4,51.0,75.0,13.3,61.0,6.4,2.5
SITE199,11,20.8,7.2,14.0,45.6,45.0,13.6,61.0,6.4,2.5
SITE199,12,18.3,4.5,11.4,43.0,34.0,13.7,60.0,6.5,2.5
SITE200,1,15.7,1.1,8.4,30.5,36.0,14.6,60.0,6.5,2.5
SITE200,2,16.8,2.1,9.4,28.6,48.0,14.7,60.0,6.5,2.5
SITE200,3,19.3,5.1,12.2,36.2,82.0,14.1,61.0,6.4,2.5
SITE200,4,22.9,9.2,16.0,41.9,117.0,13.7,62.0,6.3,2.5
SITE200,5,26.4,13.2,19.8,47.7,156.0,13.2,63.0,6.3,2.5
SITE200,6,29.0,16.2,22.6,53.4,170.0,12.8,64.0,6.2,2.5
SITE200,7,29.9,17.4,23.6,57.2,173.0,12.5,64.0,6.2,2.5
SITE200,8,29.1,16.1,22.6,51.5,151.0,13.0,64.0,6.2,2.5
SITE200,9,26.6,13.0,19.8,43.9,109.0,13.5,62.0,6.3,2.5
SITE200,10,23.1,8.9,16.0,36.2,74.0,14.1,61.0,6.4,2.5
SITE200,11,19.4,5.0,12.2,32.4,43.0,14.4,61.0,6.4,2.5
SITE200,12,16.7,2.1,9.4,30.5,33.0,14.6,60.0,6.5,2.5
SITE201,1,16.0,1.6,8.8,56.0,36.0,14.5,60.0,6.5,2.5
SITE201,2,17.1,2.5,9.8,52.5,48.0,14.6,60.0,6.5,2.5
SITE201,3,19.6,5.5,12.6,66.5,83.0,14.0,61.0,6.4,2.5
SITE201,4,23.1,9.5,16.3,77.0,118.0,13.6,62.0,6.3,2.5
SITE201,5,26.7,13.5,20.1,87.5,157.0,13.2,63.0,6.3,2.5
SITE201,6,29.2,16.5,22.8,98.1,171.0,12.7,64.0,6.2,2.5
SITE201,7,30.1,17.6,23.9,105.1,174.0,12.4,64.0,6.2,2.5
SITE201,8,29.3,16.4,22.8,94.6,151.0,12.9,64.0,6.2,2.5
SITE201,9,26.8,13.4,20.1,80.5,110.0,13.4,62.0,6.3,2.5
SITE201,10,23.3,9.3,16.3,66.5,74.0,14.0,61.0,6.4,2.5
SITE201,11,19.7,5.4,12.6,59.5,43.0,14.3,61.0,6.4,2.5
SITE201,12,17.0,2.6,9.8,56.0,33.0,14.5,60.0,6.5,2.5
SITE202,1,22.3,10.9,16.6,82.1,56.0,11.3,67.0,6.0,2.5
SITE202,2,23.3,11.7,17.5,76.8,69.0,11.6,66.0,6.0,2.5
SITE202,3,25.9,13.9,19.9,68.9,108.0,12.0,65.0,6.1,2.5
SITE202,4,29.7,16.6,23.2,45.0,148.0,13.1,62.0,6.4,2.5
SITE202,5,33.4,19.4,26.4,26.5,192.0,14.0,60.0,6.5,2.5
SITE202,6,36.3,21.4,28.8,7.9,212.0,14.9,57.0,6.7,2.5
SITE202,7,37.3,22.1,29.7,2.6,220.0,15.2,56.0,6.8,2.5
SITE202,8,36.4,21.3,28.8,5.3,195.0,15.1,57.0,6.7,2.5
SITE202,9,33.5,19.4,26.4,23.8,145.0,14.2,59.0,6.6,2.5
SITE202,10,29.5,16.8,23.2,53.0,102.0,12.7,63.0,6.3,2.5
SITE202,11,25.7,14.0,19.9,74.2,65.0,11.7,66.0,6.1,2.5
SITE202,12,23.3,11.7,17.5,76.8,53.0,11.6,66.0,6.0,2.5
SITE203,1,20.5,8.5,14.5,59.0,54.0,12.1,67.0,6.0,2.5
SITE203,2,21.6,9.3,15.5,55.2,66.0,12.3,66.0,6.0,2.5
SITE203,3,24.5,11.7,18.1,49.5,106.0,12.7,65.0,6.1,2.5
SITE203,4,28.7,14.7,21.7,32.3,147.0,14.0,62.0,6.4,2.5
SITE203,5,32.8,17.9,25.3,19.0,193.0,14.9,60.0,6.5,2.5
SITE203,6,35.9,20.0,28.0,5.7,214.0,15.9,57.0,6.7,2.5
SITE203,7,37.0,20.8,28.9,1.9,223.0,16.1,56.0,6.8,2.5
SITE203,8,36.0,20.0,28.0,3.8,197.0,16.0,57.0,6.7,2.5
SITE203,9,32.8,17.8,25.3,17.1,145.0,15.0,59.0,6.6,2.5
SITE203,10,28.5,14.9,21.7,38.0,100.0,13.6,63.0,6.3,2.5
SITE203,11,24.3,11.9,18.1,53.3,63.0,12.5,66.0,6.1,2.5
SITE203,12,21.6,9.3,15.5,55.2,51.0,12.3,66.0,6.0,2.5
SITE204,1,20.4,8.4,14.4,109.8,54.0,12.1,67.0,6.0,2.5
SITE204,2,21.5,9.2,15.4,102.7,66.0,12.3,66.0,6.0,2.5
SITE204,3,24.4,11.6,18.0,92.1,106.0,12.7,65.0,6.1,2.5
SITE204,4,28.6,14.6,21.6,60.2,146.0,14.0,62.0,6.4,2.5
SITE204,5,32.7,17.8,25.2,35.4,193.0,14.9,60.0,6.5,2.5
SITE204,6,35.8,19.9,27.9,10.6,214.0,15.9,57.0,6.7,2.5
SITE204,7,36.9,20.7,28.8,3.5,222.0,16.1,56.0,6.8,2.5
SITE204,8,35.9,19.9,27.9,7.1,197.0,16.0,57.0,6.7,2.5
SITE204,9,32.7,17.7,25.2,31.9,145.0,15.0,59.0,6.6,2.5
SITE204,10,28.4,14.8,21.6,70.8,101.0,13.6,63.0,6.3,2.5
SITE204,11,24.2,11.8,18.0,99.2,63.0,12.5,66.0,6.1,2.5
SITE204,12,21.5,9.2,15.4,102.7,51.0,12.3,66.0,6.0,2.5
SITE205,1,19.3,7.9,13.6,68.0,45.0,11.3,67.0,6.0,2.5
SITE205,2,20.3,8.7,14.5,63.7,57.0,11.6,66.0,6.0,2.5
SITE205,3,22.9,10.9,16.9,57.1,94.0,12.0,65.0,6.1,2.5
SITE205,4,26.7,13.6,20.2,37.3,134.0,13.1,62.0,6.4,2.5
SITE205,5,30.4,16.4,23.4,22.0,178.0,14.0,60.0,6.5,2.5
SITE205,6,33.3,18.4,25.8,6.6,199.0,14.9,57.0,6.7,2.5
SITE205,7,34.3,19.1,26.7,2.2,206.0,15.2,56.0,6.8,2.5
SITE205,8,33.4,18.3,25.8,4.4,180.0,15.1,57.0,6.7,2.5
SITE205,9,30.5,16.4,23.4,19.8,130.0,14.2,59.0,6.6,2.5
SITE205,10,26.5,13.8,20.2,43.9,87.0,12.7,63.0,6.3,2.5
SITE205,11,22.7,11.0,16.9,61.5,53.0,11.7,66.0,6.1,2.5
SITE205,12,20.3,8.7,14.5,63.7,42.0,11.6,66.0,6.0,2.5
SITE206,1,17.4,5.4,11.4,48.5,43.0,12.1,67.0,6.0,2.5
SITE206,2,18.5,6.2,12.4,45.4,55.0,12.3,66.0,6.0,2.5
SITE206,3,21.4,8.6,15.0,40.7,92.0,12.7,65.0,6.1,2.5
SITE206,4,25.6,11.6,18.6,26.6,132.0,14.0,62.0,6.4,2.5
SITE206,5,29.7,14.8,22.2,15.7,178.0,14.9,60.0,6.5,2.5
SITE206,6,32.8,16.9,24.9,4.7,200.0,15.9,57.0,6.7,2.5
SITE206,7,33.9,17.7,25.8,1.6,208.0,16.1,56.0,6.8,2.5
SITE206,8,32.9,16.9,24.9,3.1,181.0,16.0,57.0,6.7,2.5
SITE206,9,29.7,14.7,22.2,14.1,130.0,15.0,59.0,6.6,2.5
SITE206,10,25.4,11.8,18.6,31.3,87.0,13.6,63.0,6.3,2.5
SITE206,11,21.2,8.8,15.0,43.8,52.0,12.5,66.0,6.1,2.5
SITE206,12,18.5,6.2,12.4,45.4,41.0,12.3,66.0,6.0,2.5
SITE207,1,17.7,5.7,11.7,90.4,43.0,12.1,67.0,6.0,2.5
SITE207,2,18.8,6.5,12.7,84.6,55.0,12.3,66.0,6.0,2.5
SITE207,3,21.7,8.9,15.3,75.8,92.0,12.7,65.0,6.1,2.5
SITE207,4,25.9,11.9,18.9,49.6,133.0,14.0,62.0,6.4,2.5
SITE207,5,30.0,15.1,22.5,29.2,180.0,14.9,60.0,6.5,2.5
SITE207,6,33.1,17.2,25.2,8.8,202.0,15.9,57.0,6.7,2.5
SITE207,7,34.2,18.0,26.1,2.9,209.0,16.1,56.0,6.8,2.5
SITE207,8,33.2,17.2,25.2,5.8,182.0,16.0,57.0,6.7,2.5
SITE207,9,30.0,15.0,22.5,26.3,130.0,15.0,59.0,6.6,2.5
