site_id,year,tmax_avg_c,tmin_avg_c,tavg_c,precip_mm,et0_mm,gdd_base10,frost_days,heat_days_gt35,rh_mean_pct,wind_ms,sunshine_h_day,precip_anom_pct,temp_anom_c
SITE121,2021,26.5,8.2,17.0,676.9,1586.0,2703,44,28,37.0,3.1,8.4,31,0.59
SITE121,2022,26.5,8.2,17.0,510.0,1603.0,2706,44,28,36.0,3.2,8.6,-1,0.61
SITE121,2023,26.5,8.1,17.0,568.3,1595.0,2700,44,27,36.0,3.0,8.6,10,0.56
SITE121,2024,26.6,8.3,17.1,366.9,1620.0,2718,44,28,34.0,3.1,8.8,-29,0.7
SITE122,1991,23.7,5.1,14.0,468.4,1477.0,2172,94,14,41.0,3.4,8.6,22,-0.54
SITE122,1992,23.8,5.1,14.1,436.6,1482.0,2177,94,14,40.0,3.3,8.6,13,-0.5
SITE122,1993,23.8,5.1,14.1,315.2,1497.0,2177,94,14,39.0,3.0,8.6,-18,-0.49
SITE122,1994,23.8,5.1,14.1,419.4,1485.0,2179,94,14,40.0,3.8,8.4,9,-0.48
SITE122,1995,23.8,5.1,14.1,590.6,1465.0,2178,94,14,42.0,2.9,8.3,53,-0.49
SITE122,1996,23.8,5.1,14.1,219.8,1509.0,2180,93,14,39.0,3.2,9.0,-43,-0.46
SITE122,1997,23.8,5.2,14.1,448.8,1484.0,2185,93,14,40.0,3.8,8.6,17,-0.42
SITE122,1998,23.8,5.2,14.1,292.3,1502.0,2183,93,14,39.0,3.3,8.6,-24,-0.44
SITE122,1999,23.9,5.2,14.2,342.8,1499.0,2190,93,14,39.0,3.4,8.9,-11,-0.38
SITE122,2000,23.8,5.2,14.1,353.9,1495.0,2184,93,14,39.0,2.9,8.5,-8,-0.43
SITE122,2001,24.0,5.3,14.3,346.5,1502.0,2199,92,14,39.0,3.0,8.6,-10,-0.3
SITE122,2002,24.0,5.4,14.3,456.4,1491.0,2204,92,14,40.0,3.1,8.5,19,-0.25
SITE122,2003,24.1,5.4,14.4,372.7,1504.0,2211,91,14,39.0,3.7,8.6,-3,-0.18
SITE122,2004,24.1,5.5,14.4,611.7,1480.0,2219,91,14,40.0,3.2,8.0,59,-0.11
SITE122,2005,24.2,5.6,14.5,352.9,1514.0,2230,90,14,38.0,3.3,8.7,-8,-0.02
SITE122,2006,24.4,5.7,14.7,487.3,1504.0,2243,89,15,38.0,3.2,8.5,27,0.1
SITE122,2007,24.4,5.8,14.7,522.1,1502.0,2248,89,15,39.0,3.2,8.6,36,0.14
SITE122,2008,24.4,5.8,14.7,368.6,1520.0,2248,89,15,37.0,3.0,8.5,-4,0.14
SITE122,2009,24.4,5.7,14.7,354.7,1521.0,2247,89,15,37.0,3.2,8.5,-8,0.13
SITE122,2010,24.5,5.9,14.8,642.6,1492.0,2259,88,15,39.0,3.4,7.9,67,0.24
SITE122,2011,24.4,5.8,14.7,463.1,1509.0,2248,89,15,38.0,2.9,8.4,20,0.15
SITE122,2012,24.4,5.8,14.7,519.1,1503.0,2250,89,15,38.0,3.0,8.6,35,0.16
SITE122,2013,24.4,5.8,14.7,224.1,1539.0,2253,89,15,36.0,3.5,9.0,-42,0.18
SITE122,2014,24.4,5.8,14.7,229.3,1538.0,2251,89,15,36.0,3.2,8.6,-40,0.17
SITE122,2015,24.4,5.8,14.8,426.0,1516.0,2254,89,15,38.0,3.4,8.3,11,0.19
SITE122,2016,24.6,5.9,14.9,437.2,1521.0,2269,88,15,37.0,3.6,8.9,14,0.33
SITE122,2017,24.5,5.9,14.8,281.4,1537.0,2263,88,15,36.0,3.2,8.6,-27,0.28
SITE122,2018,24.5,5.9,14.8,432.4,1519.0,2263,88,15,37.0,3.3,8.7,12,0.28
SITE122,2019,24.5,5.9,14.8,481.1,1513.0,2264,88,15,38.0,2.7,8.2,25,0.28
SITE122,2020,24.6,5.9,14.9,430.6,1521.0,2267,88,15,37.0,3.4,8.6,12,0.31
SITE122,2021,24.8,6.1,15.1,477.9,1525.0,2290,86,15,37.0,3.4,8.5,24,0.52
SITE122,2022,24.8,6.2,15.1,374.6,1538.0,2292,86,15,36.0,3.0,8.8,-3,0.54
SITE122,2023,24.9,6.2,15.2,402.1,1538.0,2300,86,15,36.0,3.2,8.7,4,0.61
SITE122,2024,25.0,6.3,15.3,677.3,1510.0,2313,85,16,37.0,3.1,8.0,76,0.73
SITE123,1991,25.0,6.3,15.3,296.3,1566.0,2459,67,24,39.0,3.3,8.8,-56,-0.64
SITE123,1992,24.9,6.3,15.2,703.2,1535.0,2449,67,24,41.0,3.3,8.8,3,-0.72
SITE123,1993,25.0,6.3,15.3,702.4,1539.0,2460,67,24,41.0,2.9,8.6,3,-0.64
SITE123,1994,25.0,6.3,15.3,876.9,1526.0,2457,67,24,41.0,3.0,8.4,29,-0.66
SITE123,1995,25.1,6.4,15.4,607.0,1550.0,2471,67,25,40.0,3.0,8.4,-11,-0.55
SITE123,1996,25.1,6.4,15.4,987.2,1525.0,2473,67,25,41.0,3.2,8.4,45,-0.53
SITE123,1997,25.2,6.6,15.5,363.4,1574.0,2491,66,25,38.0,2.9,8.5,-47,-0.39
SITE123,1998,25.3,6.7,15.6,585.2,1562.0,2500,65,25,39.0,3.2,8.7,-14,-0.33
SITE123,1999,25.4,6.7,15.7,354.7,1582.0,2511,65,25,38.0,3.1,8.8,-48,-0.24
SITE123,2000,25.4,6.7,15.7,569.8,1567.0,2510,65,25,38.0,3.3,8.7,-16,-0.25
SITE123,2001,25.4,6.8,15.7,955.9,1542.0,2515,65,26,40.0,2.9,8.4,40,-0.21
SITE123,2002,25.4,6.7,15.7,703.6,1558.0,2511,65,25,39.0,3.0,8.6,3,-0.24
SITE123,2003,25.4,6.7,15.7,252.3,1588.0,2508,65,25,37.0,3.2,9.0,-63,-0.26
SITE123,2004,25.3,6.7,15.6,463.7,1572.0,2504,65,25,38.0,3.2,8.2,-32,-0.29
SITE123,2005,25.3,6.7,15.7,390.0,1578.0,2506,65,25,38.0,3.2,8.9,-43,-0.27
SITE123,2006,25.4,6.7,15.7,426.4,1576.0,2509,65,25,38.0,3.2,8.9,-37,-0.25
SITE123,2007,25.5,6.8,15.8,579.9,1571.0,2523,65,26,38.0,3.2,8.7,-15,-0.14
SITE123,2008,25.7,7.0,16.0,455.1,1588.0,2547,64,26,37.0,2.8,8.7,-33,0.04
SITE123,2009,25.8,7.1,16.1,596.2,1584.0,2562,63,27,37.0,3.4,8.5,-12,0.17
SITE123,2010,25.9,7.3,16.2,356.0,1607.0,2579,62,27,35.0,3.0,8.7,-48,0.3
SITE123,2011,25.9,7.3,16.2,554.9,1592.0,2576,62,27,36.0,3.0,8.6,-19,0.28
SITE123,2012,26.0,7.4,16.3,689.4,1587.0,2589,62,27,37.0,3.2,8.7,1,0.38
SITE123,2013,26.0,7.3,16.3,935.9,1569.0,2585,62,27,38.0,3.3,8.4,37,0.34
SITE123,2014,25.9,7.3,16.2,1016.2,1561.0,2580,62,27,38.0,3.2,8.4,49,0.31
SITE123,2015,25.9,7.3,16.2,620.5,1589.0,2581,62,27,36.0,3.4,8.2,-9,0.31
SITE123,2016,26.0,7.4,16.3,475.1,1603.0,2592,62,27,35.0,3.6,8.7,-30,0.4
SITE123,2017,26.1,7.5,16.5,1070.9,1567.0,2608,61,27,38.0,3.1,8.2,57,0.53
SITE123,2018,26.2,7.5,16.5,578.1,1603.0,2610,61,27,35.0,3.4,8.8,-15,0.54
SITE123,2019,26.2,7.5,16.5,723.2,1593.0,2612,61,28,36.0,2.9,8.5,6,0.56
SITE123,2020,26.1,7.5,16.4,340.5,1617.0,2602,61,27,35.0,3.1,9.0,-50,0.48
SITE123,2021,26.1,7.4,16.4,463.3,1607.0,2599,61,27,35.0,2.7,8.8,-32,0.46
SITE123,2022,26.0,7.4,16.3,419.1,1608.0,2594,62,27,35.0,3.2,8.7,-38,0.42
SITE123,2023,26.1,7.5,16.5,1061.5,1568.0,2608,61,27,38.0,3.0,8.3,56,0.53
SITE123,2024,26.2,7.5,16.5,384.8,1618.0,2613,61,28,34.0,3.2,8.9,-43,0.57
SITE124,1991,16.0,6.0,10.8,828.7,1034.0,799,2,0,64.0,2.9,6.3,-17,-0.58
SITE124,1992,16.0,6.0,10.8,1134.3,1022.0,796,2,0,65.0,2.6,6.4,13,-0.65
SITE124,1993,16.0,6.0,10.8,1017.5,1027.0,798,2,0,64.0,2.5,6.4,1,-0.61
SITE124,1994,16.1,6.1,10.9,1403.5,1020.0,803,2,0,65.0,2.2,5.9,40,-0.49
SITE124,1995,16.1,6.1,10.9,1172.7,1027.0,803,2,0,64.0,2.5,6.3,17,-0.49
SITE124,1996,16.1,6.2,11.0,1224.4,1026.0,804,2,0,65.0,2.5,6.2,22,-0.46
SITE124,1997,16.2,6.3,11.1,870.3,1041.0,808,2,0,63.0,2.3,6.2,-13,-0.36
SITE124,1998,16.2,6.2,11.0,902.0,1039.0,807,2,0,63.0,2.6,6.5,-10,-0.38
SITE124,1999,16.2,6.2,11.0,1315.2,1025.0,806,2,0,65.0,2.5,6.2,31,-0.41
SITE124,2000,16.2,6.3,11.0,1031.2,1035.0,807,2,0,64.0,2.8,6.2,3,-0.38
SITE124,2001,16.3,6.4,11.1,1059.6,1038.0,811,2,0,63.0,2.3,6.5,6,-0.28
SITE124,2002,16.4,6.4,11.2,1207.7,1034.0,812,2,0,64.0,2.7,6.4,20,-0.25
SITE124,2003,16.4,6.4,11.2,1005.8,1041.0,813,2,0,63.0,2.4,6.6,0,-0.23
SITE124,2004,16.4,6.4,11.2,977.1,1043.0,815,2,0,63.0,2.8,6.7,-3,-0.19
SITE124,2005,16.4,6.4,11.2,1209.4,1036.0,815,2,0,63.0,2.7,6.2,21,-0.19
SITE124,2006,16.4,6.5,11.3,1629.1,1024.0,816,2,0,65.0,2.4,6.0,62,-0.17
SITE124,2007,16.5,6.5,11.3,928.5,1049.0,819,2,0,62.0,2.5,6.4,-7,-0.08
SITE124,2008,16.6,6.6,11.4,1455.6,1035.0,822,2,0,63.0,2.6,6.1,45,-0.02
SITE124,2009,16.6,6.6,11.4,945.4,1049.0,821,2,0,62.0,2.7,6.5,-6,-0.05
SITE124,2010,16.7,6.8,11.6,980.2,1055.0,828,2,0,61.0,2.8,6.5,-2,0.13
SITE124,2011,16.7,6.8,11.6,971.4,1055.0,828,2,0,61.0,2.1,6.3,-3,0.14
SITE124,2012,16.8,6.8,11.6,1021.2,1055.0,830,2,0,61.0,2.4,6.2,2,0.18
SITE124,2013,16.8,6.8,11.6,1100.1,1052.0,829,2,0,62.0,2.7,6.5,10,0.14
SITE124,2014,16.8,6.9,11.6,1125.1,1054.0,832,2,0,61.0,2.6,6.4,12,0.22
SITE124,2015,16.9,6.9,11.7,1043.6,1058.0,834,2,0,61.0,2.5,6.2,4,0.28
SITE124,2016,16.9,6.9,11.7,1192.5,1054.0,835,2,0,61.0,2.9,6.3,19,0.3
SITE124,2017,17.0,7.0,11.8,788.1,1071.0,839,2,0,60.0,2.2,6.5,-21,0.4
SITE124,2018,17.1,7.1,11.9,965.3,1068.0,843,2,0,60.0,2.9,6.4,-4,0.49
SITE124,2019,17.2,7.2,12.0,1015.5,1070.0,847,2,0,60.0,2.4,6.2,1,0.59
SITE124,2020,17.2,7.2,12.0,1335.6,1059.0,846,2,0,61.0,2.3,5.9,33,0.56
SITE124,2021,17.3,7.3,12.1,1258.9,1066.0,851,2,0,60.0,2.4,6.1,26,0.7
SITE124,2022,17.3,7.3,12.1,843.5,1079.0,850,2,0,59.0,2.5,6.3,-16,0.67
SITE124,2023,17.3,7.3,12.1,642.4,1086.0,852,2,0,58.0,2.1,6.5,-36,0.7
SITE124,2024,17.4,7.4,12.2,745.5,1085.0,853,2,0,58.0,2.5,6.6,-26,0.75
SITE125,1991,16.4,5.8,10.8,528.6,1068.0,801,15,0,62.0,2.4,6.6,-23,-0.26
SITE125,1992,16.3,5.7,10.8,710.6,1057.0,797,15,0,63.0,2.7,6.2,4,-0.34
SITE125,1993,16.4,5.8,10.9,863.2,1053.0,801,15,0,64.0,2.5,6.2,26,-0.24
SITE125,1994,16.4,5.8,10.9,980.6,1050.0,804,15,0,64.0,2.8,6.0,43,-0.18
SITE125,1995,16.4,5.9,10.9,938.6,1053.0,805,15,0,64.0,2.6,6.2,37,-0.16
SITE125,1996,16.4,5.8,10.9,841.4,1054.0,801,15,0,64.0,2.5,6.3,23,-0.25
SITE125,1997,16.3,5.7,10.8,898.6,1050.0,800,15,0,64.0,2.6,6.1,31,-0.28
SITE125,1998,16.4,5.8,10.9,717.7,1060.0,801,15,0,63.0,2.5,6.2,5,-0.25
SITE125,1999,16.3,5.8,10.8,699.5,1060.0,800,15,0,63.0,2.4,6.3,2,-0.27
SITE125,2000,16.4,5.8,10.9,1258.0,1037.0,803,15,0,65.0,2.6,5.9,84,-0.19
SITE125,2001,16.3,5.7,10.8,537.4,1067.0,799,15,0,62.0,2.7,6.4,-22,-0.29
SITE125,2002,16.3,5.7,10.8,580.1,1064.0,798,15,0,63.0,2.4,6.4,-15,-0.31
SITE125,2003,16.3,5.7,10.8,664.3,1061.0,799,15,0,63.0,2.7,6.1,-3,-0.28
SITE125,2004,16.4,5.8,10.9,1008.9,1049.0,804,15,0,64.0,2.5,6.1,47,-0.18
SITE125,2005,16.4,5.8,10.9,815.0,1058.0,804,15,0,63.0,2.7,6.2,19,-0.18
SITE125,2006,16.5,5.9,11.0,478.9,1076.0,807,15,0,62.0,2.4,6.5,-30,-0.11
SITE125,2007,16.5,5.9,11.0,492.9,1076.0,807,15,0,62.0,2.6,6.6,-28,-0.1
SITE125,2008,16.6,6.0,11.1,869.5,1060.0,809,15,0,63.0,2.7,6.3,27,-0.05
SITE125,2009,16.6,6.0,11.1,286.9,1090.0,811,15,0,60.0,2.0,6.8,-58,0.01
SITE125,2010,16.7,6.1,11.2,724.6,1073.0,816,15,0,62.0,2.5,6.2,6,0.12
SITE125,2011,16.7,6.1,11.2,655.6,1075.0,814,15,0,62.0,2.4,6.4,-4,0.07
SITE125,2012,16.7,6.2,11.2,663.5,1077.0,816,15,0,61.0,2.7,6.4,-3,0.13
SITE125,2013,16.7,6.1,11.2,1220.9,1048.0,814,15,0,64.0,3.0,5.9,78,0.07
SITE125,2014,16.7,6.2,11.2,574.6,1080.0,816,15,0,61.0,2.3,6.3,-16,0.13
SITE125,2015,16.8,6.3,11.3,1012.2,1064.0,821,14,0,62.0,2.5,6.3,48,0.24
SITE125,2016,16.9,6.3,11.4,655.9,1082.0,822,14,0,61.0,2.1,6.4,-4,0.28
SITE125,2017,16.9,6.3,11.4,868.5,1072.0,823,14,0,62.0,2.2,6.3,27,0.28
SITE125,2018,16.9,6.4,11.4,464.6,1094.0,825,14,0,60.0,2.7,6.5,-32,0.34
SITE125,2019,16.9,6.3,11.4,558.1,1086.0,822,14,0,60.0,2.5,6.5,-19,0.26
SITE125,2020,16.9,6.3,11.4,575.4,1086.0,822,14,0,60.0,2.5,6.1,-16,0.28
SITE125,2021,16.9,6.3,11.4,789.3,1076.0,822,14,0,61.0,2.5,6.3,15,0.27
SITE125,2022,17.0,6.5,11.5,651.6,1088.0,828,14,0,60.0,2.6,6.5,-5,0.43
SITE125,2023,17.1,6.5,11.6,650.8,1091.0,831,14,0,60.0,2.6,6.7,-5,0.5
SITE125,2024,17.1,6.5,11.6,725.6,1086.0,830,14,0,60.0,2.5,6.4,6,0.48
SITE126,1991,15.8,5.2,10.3,1639.7,1034.0,722,21,0,65.0,2.6,6.3,28,-0.47
SITE126,1992,15.9,5.3,10.4,1439.6,1044.0,726,21,0,64.0,3.2,6.3,12,-0.35
SITE126,1993,16.0,5.4,10.5,1406.4,1048.0,730,21,0,63.0,2.5,6.3,9,-0.25
SITE126,1994,16.0,5.4,10.5,1252.4,1052.0,730,21,0,63.0,2.5,6.2,-3,-0.25
SITE126,1995,16.0,5.4,10.5,1510.6,1046.0,731,21,0,63.0,2.5,6.1,18,-0.23
SITE126,1996,16.2,5.5,10.6,638.2,1072.0,735,20,0,61.0,2.4,6.7,-50,-0.11
SITE126,1997,16.1,5.5,10.6,1139.2,1058.0,733,21,0,62.0,2.6,6.3,-11,-0.17
SITE126,1998,16.2,5.6,10.7,1322.4,1058.0,738,20,0,62.0,2.5,6.3,3,-0.03
SITE126,1999,16.2,5.6,10.7,1489.9,1054.0,738,20,0,63.0,2.4,6.1,16,-0.05
SITE126,2000,16.3,5.6,10.7,1057.9,1065.0,739,20,0,62.0,2.4,6.6,-18,-0.02
SITE126,2001,16.1,5.5,10.6,1291.8,1054.0,733,21,0,63.0,2.2,6.1,1,-0.16
SITE126,2002,16.2,5.6,10.7,1547.1,1052.0,737,20,0,63.0,2.5,6.1,20,-0.06
SITE126,2003,16.2,5.5,10.6,1587.8,1049.0,735,20,0,63.0,2.9,6.2,24,-0.12
SITE126,2004,16.2,5.6,10.7,1721.2,1048.0,738,20,0,63.0,2.2,6.0,34,-0.04
SITE126,2005,16.2,5.6,10.7,1739.2,1047.0,737,20,0,63.0,2.4,6.4,35,-0.06
SITE126,2006,16.1,5.5,10.6,920.0,1064.0,734,21,0,62.0,2.4,6.2,-28,-0.15
SITE126,2007,16.1,5.5,10.6,714.1,1068.0,733,21,0,61.0,2.7,6.7,-44,-0.17
SITE126,2008,16.2,5.5,10.6,918.2,1065.0,735,20,0,62.0,2.5,6.7,-29,-0.11
SITE126,2009,16.2,5.5,10.6,1346.6,1055.0,735,20,0,63.0,2.6,6.3,5,-0.11
SITE126,2010,16.2,5.6,10.7,1138.4,1063.0,738,20,0,62.0,2.2,6.6,-11,-0.04
SITE126,2011,16.2,5.6,10.7,996.1,1064.0,736,20,0,62.0,2.6,6.4,-22,-0.08
SITE126,2012,16.2,5.6,10.7,1243.0,1060.0,737,20,0,62.0,2.6,6.2,-3,-0.05
SITE126,2013,16.4,5.7,10.8,873.1,1074.0,743,20,0,61.0,1.9,6.7,-32,0.09
SITE126,2014,16.4,5.8,10.9,1126.6,1070.0,745,20,0,61.0,2.5,6.5,-12,0.15
SITE126,2015,16.4,5.8,10.9,1398.0,1062.0,744,20,0,62.0,2.6,6.2,9,0.12
SITE126,2016,16.4,5.8,10.9,1404.1,1061.0,743,20,0,62.0,2.7,6.1,9,0.1
SITE126,2017,16.4,5.8,10.9,1389.5,1062.0,743,20,0,62.0,2.5,6.4,8,0.11
SITE126,2018,16.4,5.8,10.9,1527.8,1059.0,744,20,0,62.0,2.6,6.3,19,0.14
SITE126,2019,16.4,5.8,10.9,1135.5,1070.0,745,20,0,61.0,2.6,6.3,-12,0.17
SITE126,2020,16.5,5.9,11.0,2370.1,1042.0,748,20,0,64.0,2.4,5.7,84,0.25
SITE126,2021,16.7,6.1,11.2,901.9,1086.0,755,20,0,59.0,2.5,6.7,-30,0.43
SITE126,2022,16.7,6.1,11.2,1000.8,1083.0,755,20,0,60.0,2.6,6.5,-22,0.41
SITE126,2023,16.8,6.2,11.3,960.1,1088.0,758,19,0,59.0,2.6,6.7,-25,0.52
SITE126,2024,16.8,6.2,11.3,1888.5,1066.0,760,19,0,61.0,2.4,6.1,47,0.57
SITE127,1991,19.0,4.3,11.3,1300.3,1082.0,1284,94,0,60.0,2.7,5.9,15,-0.51
SITE127,1992,19.0,4.3,11.4,1170.1,1087.0,1286,93,0,60.0,2.7,6.0,4,-0.48
SITE127,1993,19.1,4.4,11.5,1085.6,1093.0,1292,93,0,59.0,2.5,6.0,-4,-0.39
SITE127,1994,19.2,4.5,11.5,1095.7,1095.0,1296,92,0,59.0,2.6,5.9,-3,-0.33
SITE127,1995,19.2,4.5,11.5,1507.2,1084.0,1298,92,0,60.0,2.8,5.8,34,-0.3
SITE127,1996,19.1,4.4,11.5,1009.1,1097.0,1295,92,0,59.0,2.4,6.1,-11,-0.35
SITE127,1997,19.2,4.5,11.5,807.4,1103.0,1296,92,0,58.0,2.6,6.2,-28,-0.33
SITE127,1998,19.2,4.5,11.5,1122.0,1095.0,1298,92,0,59.0,2.5,5.9,-1,-0.3
SITE127,1999,19.2,4.5,11.5,1282.1,1089.0,1295,92,0,60.0,2.6,5.9,14,-0.34
SITE127,2000,19.2,4.5,11.5,1391.7,1086.0,1296,92,0,60.0,2.4,5.6,23,-0.33
SITE127,2001,19.0,4.3,11.4,864.1,1096.0,1286,93,0,59.0,2.9,6.1,-23,-0.48
SITE127,2002,19.1,4.4,11.4,1281.1,1086.0,1290,93,0,60.0,3.1,6.0,14,-0.42
SITE127,2003,19.2,4.5,11.5,929.4,1100.0,1297,92,0,59.0,3.0,6.0,-18,-0.31
SITE127,2004,19.2,4.5,11.6,1583.2,1083.0,1300,92,0,60.0,2.9,5.6,40,-0.26
SITE127,2005,19.2,4.5,11.6,894.9,1104.0,1301,92,0,58.0,2.6,5.8,-21,-0.25
SITE127,2006,19.4,4.7,11.8,1429.0,1095.0,1313,90,0,59.0,2.8,5.5,27,-0.07
SITE127,2007,19.5,4.8,11.9,1194.4,1106.0,1321,90,0,58.0,2.6,5.9,6,0.05
SITE127,2008,19.5,4.8,11.9,846.4,1116.0,1321,90,0,57.0,2.4,5.9,-25,0.05
SITE127,2009,19.6,4.9,12.0,1082.2,1112.0,1326,89,0,57.0,2.5,5.7,-4,0.13
SITE127,2010,19.6,5.0,12.0,1332.7,1106.0,1328,89,0,58.0,2.3,5.7,18,0.16
SITE127,2011,19.8,5.1,12.1,1214.2,1113.0,1335,88,0,57.0,3.1,5.7,8,0.26
SITE127,2012,19.8,5.1,12.1,798.6,1127.0,1336,88,0,56.0,2.4,6.0,-29,0.28
SITE127,2013,19.8,5.1,12.2,924.0,1125.0,1340,88,0,56.0,2.4,5.9,-18,0.34
SITE127,2014,19.8,5.1,12.2,1152.6,1118.0,1339,88,0,57.0,2.8,5.8,2,0.33
SITE127,2015,19.8,5.1,12.2,1266.3,1114.0,1339,88,0,57.0,2.8,5.9,12,0.32
SITE127,2016,19.7,5.0,12.1,1200.4,1113.0,1333,88,0,57.0,2.9,5.7,6,0.23
SITE127,2017,19.7,5.0,12.0,1189.1,1111.0,1329,89,0,57.0,2.5,5.9,5,0.18
SITE127,2018,19.6,4.9,12.0,1008.9,1115.0,1327,89,0,57.0,2.7,6.0,-11,0.15
SITE127,2019,19.7,5.0,12.1,1164.6,1113.0,1332,88,0,57.0,2.5,5.7,3,0.22
SITE127,2020,19.9,5.2,12.2,1076.2,1122.0,1343,87,0,56.0,2.9,5.6,-5,0.39
SITE127,2021,20.0,5.3,12.3,995.8,1128.0,1349,87,0,56.0,2.9,5.7,-12,0.48
SITE127,2022,20.1,5.4,12.4,678.0,1141.0,1355,86,0,55.0,2.9,5.9,-40,0.56
SITE127,2023,20.1,5.4,12.5,1037.1,1132.0,1359,85,0,55.0,2.5,5.7,-8,0.63
SITE127,2024,20.2,5.5,12.6,1511.1,1121.0,1364,85,0,56.0,3.1,5.6,34,0.71
SITE128,1991,19.0,3.7,11.0,685.9,1109.0,1300,110,0,60.0,2.8,5.8,-14,-0.72
SITE128,1992,18.9,3.6,10.9,672.7,1105.0,1292,111,0,61.0,2.5,6.0,-16,-0.84
SITE128,1993,18.8,3.5,10.9,702.3,1102.0,1290,111,0,61.0,2.5,6.2,-12,-0.87
SITE128,1994,18.8,3.5,10.9,707.6,1102.0,1290,111,0,61.0,2.9,6.0,-11,-0.87
SITE128,1995,18.9,3.6,10.9,528.1,1111.0,1293,111,0,60.0,2.7,6.2,-34,-0.83
SITE128,1996,18.9,3.6,11.0,642.7,1109.0,1298,110,0,60.0,2.8,5.9,-20,-0.76
SITE128,1997,19.1,3.8,11.2,1002.5,1101.0,1310,109,0,61.0,2.8,5.6,25,-0.58
SITE128,1998,19.2,3.9,11.3,1041.4,1103.0,1316,108,0,61.0,2.3,5.4,30,-0.48
SITE128,1999,19.3,4.0,11.3,751.3,1118.0,1321,107,0,59.0,2.7,5.9,-6,-0.41
SITE128,2000,19.4,4.1,11.4,753.2,1121.0,1327,107,0,59.0,2.7,5.7,-6,-0.32
SITE128,2001,19.4,4.1,11.4,771.6,1121.0,1327,107,0,59.0,2.8,6.0,-3,-0.32
SITE128,2002,19.4,4.1,11.5,577.9,1131.0,1332,106,0,58.0,2.5,6.1,-28,-0.25
SITE128,2003,19.6,4.3,11.6,790.6,1127.0,1340,105,0,58.0,2.8,5.9,-1,-0.13
SITE128,2004,19.6,4.3,11.6,838.5,1125.0,1340,105,0,59.0,3.0,5.7,5,-0.12
SITE128,2005,19.5,4.2,11.6,621.6,1133.0,1339,105,0,58.0,2.8,5.8,-22,-0.15
SITE128,2006,19.6,4.2,11.6,837.7,1124.0,1339,105,0,59.0,2.5,5.9,5,-0.14
SITE128,2007,19.6,4.3,11.6,755.1,1129.0,1342,105,0,58.0,2.8,6.0,-6,-0.1
SITE128,2008,19.7,4.4,11.7,834.4,1130.0,1348,104,0,58.0,2.7,5.9,4,-0.01
SITE128,2009,19.7,4.4,11.7,799.4,1132.0,1350,104,0,58.0,2.8,5.7,0,0.01
SITE128,2010,19.8,4.5,11.9,708.0,1141.0,1359,103,0,57.0,3.0,5.9,-11,0.15
SITE128,2011,19.9,4.6,11.9,642.0,1146.0,1363,102,0,57.0,2.5,5.9,-20,0.21
SITE128,2012,20.0,4.6,12.0,913.5,1137.0,1366,102,0,57.0,2.7,5.6,14,0.26
SITE128,2013,20.0,4.7,12.0,1067.0,1131.0,1368,102,0,58.0,2.9,5.7,34,0.29
SITE128,2014,20.1,4.8,12.2,848.4,1146.0,1378,100,0,56.0,2.6,5.9,6,0.43
SITE128,2015,20.2,4.9,12.3,613.1,1160.0,1385,99,0,55.0,2.3,6.0,-23,0.54
SITE128,2016,20.3,4.9,12.3,783.5,1154.0,1386,99,0,56.0,2.6,5.8,-2,0.56
SITE128,2017,20.3,5.0,12.3,708.0,1158.0,1388,99,0,55.0,2.5,6.1,-11,0.58
SITE128,2018,20.3,5.0,12.3,1044.1,1143.0,1388,99,0,57.0,2.5,5.5,31,0.58
SITE128,2019,20.4,5.1,12.4,575.2,1167.0,1395,98,0,54.0,3.0,5.9,-28,0.68
SITE128,2020,20.4,5.1,12.4,1016.7,1148.0,1394,98,0,56.0,2.3,5.6,27,0.68
SITE128,2021,20.3,5.0,12.4,610.3,1164.0,1392,99,0,55.0,2.7,5.9,-24,0.64
SITE128,2022,20.4,5.1,12.4,781.8,1158.0,1394,98,0,55.0,2.6,5.8,-2,0.68
SITE128,2023,20.4,5.1,12.5,690.4,1164.0,1398,98,0,55.0,3.1,6.1,-14,0.73
SITE128,2024,20.6,5.3,12.6,1005.5,1157.0,1409,97,0,55.0,2.3,5.9,26,0.89
SITE129,1991,18.2,2.7,10.2,1394.2,1083.0,1086,121,0,59.0,2.7,5.8,-5,-0.34
SITE129,1992,18.3,2.8,10.2,1172.4,1089.0,1088,120,0,59.0,3.0,6.1,-20,-0.3
SITE129,1993,18.2,2.7,10.2,1427.4,1082.0,1085,121,0,59.0,2.3,6.0,-3,-0.36
SITE129,1994,18.2,2.7,10.2,1303.7,1085.0,1086,121,0,59.0,3.2,6.1,-11,-0.34
SITE129,1995,18.4,2.9,10.4,1285.8,1093.0,1097,119,0,58.0,2.4,6.0,-13,-0.14
SITE129,1996,18.4,2.9,10.3,1722.4,1082.0,1095,119,0,59.0,2.7,5.7,17,-0.18
SITE129,1997,18.4,2.9,10.3,995.0,1098.0,1095,119,0,58.0,2.6,6.2,-32,-0.18
SITE129,1998,18.3,2.8,10.3,1992.4,1074.0,1092,120,0,60.0,2.8,5.7,36,-0.23
SITE129,1999,18.3,2.8,10.3,1885.2,1075.0,1090,120,0,60.0,2.7,5.7,28,-0.26
SITE129,2000,18.2,2.7,10.1,883.4,1093.0,1084,121,0,58.0,3.1,6.1,-40,-0.38
